x,lap,exposure,speed,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155,c156,c157,c158,c159,c160
17.5722750369864,1,1,8.45173588205626,0,0.0544886845496429,0,0,0,0,0,0.841581395108986,0.244201342003233,0.244201342003233,0,1.6518687376554,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88797065908312,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94046386669244,0,0.0544886845496429,0,0,0,0,0,0,0,0,0.701309973447124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968705947437424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91222178594746,0,0,0,0,0,0,0,1.6518687376554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5582178007712,1,1,8.61059436070503,0.402619946894247,0.402619946894247,0,0,0,0,0,0.402619946894247,0,0,0,2.85468112958022,0,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43391399945682,0,0,0,0,0,0,0,0.646821288897481,0,0,0,0,0,0.108977369099286,0.841581395108986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0.511597315993533,0,0.0544886845496429,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968705947437424,0,0,2.62057468509282,0,0,0,0,0,0,0.244201342003233,2.51159731599353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706357422205038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0933205151356,1,1,9.05375513421738,0.244201342003233,0.244201342003233,0,0,0,0,0,0.244201342003233,0.0544886845496429,0,0,2.62362665691041,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91421726288778,0,0,0,0,0,0,0,0.298690026552876,0,0,0,0,0,0.488402684006467,0.755798657996767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841581395108986,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787092710559343,0,0,2.78709271055934,0,0,0,0,0,0,0.402619946894247,3.48840268400647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15841860489101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2933686210182,1,1,9.02506882554422,0.0544886845496429,0.0544886845496429,0,0,0,0,0,0.163466053648929,0.298690026552876,0,0,2.02824208074498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03129405256258,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0.0544886845496429,0.805239893788495,0.646821288897481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3481312623446,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755798657996767,0,0,3.10392992034137,0,0.0544886845496429,0,0,0,0,0.244201342003233,4.34813126234461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37942531490718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5036552935939,1,1,8.8989600471866,0,0,0,0,0,0,0,0.488402684006467,0.646821288897481,0,0.0544886845496429,1.97680536801293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21290728944066,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.244201342003233,0.488402684006467,0.353178711102519,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,1.3481312623446,0,0.244201342003233,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701309973447124,0,0,2.94551131545036,0,0.244201342003233,0,0,0,0,0.0544886845496429,4.5378439197982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21290728944066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6929081406589,1,1,8.85044596475137,0,0,0,0,0,0,0,0.805239893788495,0.701309973447124,0,0.244201342003233,2.12712455232844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18971265745359,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0.402619946894247,0.163466053648929,0.353178711102519,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0,0,0.841581395108986,0,0.0544886845496429,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54289136855611,0,0,2.54289136855611,0,0.402619946894247,0,0,0,0,0,4.05448868454964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.787092710559343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0703281365047,1,1,9.43118857054463,0,0,0,0,0,0,0,0.488402684006467,0.54289136855611,0,0.402619946894247,1.92736413222121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.298690026552876,0,0,0,0,0.244201342003233,0.244201342003233,0.646821288897481,0,0,0,0,0,0,0,0,0,0,0,0.805239893788495,0,0,0,0.511597315993533,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511597315993533,0,0,2.15841860489101,0,0.244201342003233,0,0,0,0,0,3.59738005310575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0.0544886845496429,0.511597315993533,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0
26.3120596716783,1,1,9.53437751243423,0,0,0,0,0,0,0,0.108977369099286,0.45710863144389,0,0.244201342003233,2.21290728944066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70130997344712,0,0,0,0,0,0,0,0.298690026552876,0,0,0,0,0.0544886845496429,0.402619946894247,0.646821288897481,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0,0,0.244201342003233,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0,1.6518687376554,0,0.0544886845496429,0,0,0,0,0,3.29364257779496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0.244201342003233,0.244201342003233,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0.488402684006467,0,0
27.4825663499237,1,1,9.44311267926337,0,0,0,0,0,0,0,0,0.244201342003233,0,0.0544886845496429,2.3481312623446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24420134200323,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0.244201342003233,0.298690026552876,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0.0544886845496429,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45710863144389,0,0,1.70635742220504,0,0,0,0,0,0,0,2.3481312623446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0.402619946894247,0.0544886845496429,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0.805239893788495,0,0
27.902402723286,1,1,11.0032756588765,0,0,0,0,0,0,0,0.108977369099286,0.0544886845496429,0,0,2.14027142166186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75579865799677,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0.0544886845496429,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,2.3481312623446,0,0,0,0,0,0,0,1.00504744875791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0.244201342003233,0,0,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0.488402684006467,0,0
29.4911302568329,1,1,11.2786251497496,0,0,0,0,0,0,0,0.488402684006467,0,0,0,2.10392992034137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40766739565216,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.108977369099286,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,2.70130997344712,0,0,0,0,0,0,0,0.516644764751448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0.597380053105753,0,0,0,0,0,0,0,0.108977369099286,0,0
29.4911302568329,1,1,11.5782992579267,0,0,0,0,0,0,0,0.914217262887781,0,0,0,1.59233260434784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6518687376554,0,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78709271055934,0,0,0,0,0,0,0,0.891022630900714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.597380053105753,0,0,0,0,0,0,0,0,0,0
26.7327953862228,1,1,11.4802716135861,0,0.108977369099286,0,0,0,0,0,0.976805368012933,0.163466053648929,0,0,0.706357422205038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29364257779496,0,0,0,0,0,0,0,0,0,0,0,0,0.805239893788495,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,2.96870594743742,0,0,0,0,0,0,0,1.15841860489101,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.805239893788495,0,0,0,0,0,0,0,0,0,0
28.542112450836,1,1,11.891000854333,0,0.488402684006467,0,0,0,0,0,0.914217262887781,0.787092710559343,0,0,0.462156080201805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29364257779496,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0.488402684006467,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407667395652162,0,0,2.97680536801293,0,0,0,0,0,0,0,1.24924879076115,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0
29.437857532618,1,1,11.3585934081982,0,0.805239893788495,0,0,0,0,0,0.488402684006467,1.45206118268598,0,0,0.891022630900714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0,1.59738005310575,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.108977369099286,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18971265745359,0,0,3.13217200108635,0,0,0,0,0,0,0,1.89102263090071,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0.108977369099286,0,0,0,0,0,0,0,0,0,0
29.6564591484392,1,1,11.5782992579266,0,0.488402684006467,0,0,0,0,0,0.108977369099286,1.13522397290395,0,0,1.32188465853994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651868737655396,0,0,0,0,0,0,0,0,0,0,1.16346605364893,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69626252468921,0,0,3.68316279021797,0,0,0,0,0,0,0,2.31683720978203,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6630382829018,1,1,11.1586943595997,0,0.108977369099286,0,0,0,0,0,0,0.462156080201805,0,0,2.19980755496942,0,0,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,1.5378439197982,0,0,0,0,0,0,0,0,0,0,1.24420134200323,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24420134200323,0,0,4.75075120923885,0,0,0,0,0,0,0,2.28054284332372,0.0544886845496429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488402684006467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2844233499891,1,1,11.3305607666357,0,0,0,0,0,0,0,0,0.298690026552876,0,0,4.34813126234461,0,0,0,0,0,0,0,0,0,0.244201342003233,0,0,0,0,0,0,0,0,0,0,1.75075120923885,0,0,0,0,0,0,0,0,0,0,1.51159731599353,0,0,0,0,0,0,0,0.0544886845496429,0,0,0,0,0,0,0.163466053648929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651868737655396,0,0,4.77699781304351,0,0.0544886845496429,0,0,0,0,0,2.96870594743742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859728578338138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3253739309829,1,1,12.3011413035007,0,0,0,0,0,0,0,0,0.402619946894247,0,0,6.09888247158346,0,0,0,0,0,0,0,0,0,0.402619946894247,0,0,0,0,0,0,0,0,0,0,1.08578273711222,0,0,0,0,0,0,0,0,0,0,1.84158139510899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326040260097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45710863144389,0,0,3.29869002655288,0,0.244201342003233,0,0,0,0,0,3.59233260434784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326040260097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
